report_id,date_time,police_beat,street_no,street_dir,street_name,street_type,cross_st_dir,cross_st_name,cross_st_type,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl
176006,7/31/17 12:05,232,12300, ,CARMEL MTN,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
175948,7/31/17 12:10,723,1200, ,PICADOR,BOULEVARD, , , ,21651A,VC,DIVIDED HIGHWAYS DRIVING TO LEFT OF DIVIDING SECTION OR U-TURN,1,0,
176110,7/31/17 12:26,123,1300, ,EAST MISSION BAY,DRIVE, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,
175963,7/31/17 12:45,233,13500, ,BLACK MTN,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,2,0,
176208,7/31/17 13:25,931,6200, ,MIRAMAR,ROAD, , , ,21703,VC,FOLLOWING TOO CLOSELY,2,0,
175917,7/31/17 13:30,825,4600, ,MARLBOROUGH,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
175915,7/31/17 13:40,315,5000, ,MISSION CENTER,ROAD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,0,0,MISDEMEANOR
175949,7/31/17 14:47,624,0, ,LOUISIANA,STREET, ,POLK,AVENUE,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,1,0,
176005,7/31/17 15:00,234,17100, ,BERNARDO CENTER,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
175953,7/31/17 15:03,834,4100, ,WIGHTMAN,STREET, , , ,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,2,0,
175987,7/31/17 15:30,721,500, ,SATURN,BOULEVARD, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,
175951,7/31/17 16:20,325,7700, ,JACKSON,DRIVE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,
175946,7/31/17 18:18,611,3100, ,SPORTS ARENA,BOULEVARD, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,3,0,
175984,7/31/17 19:15,432,5200, ,IMPERIAL,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,
175941,7/31/17 21:45,833,3700, ,CHAMOUNE,AVENUE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
175947,7/31/17 22:50,611,4100, ,SPORTS ARENA,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,
175943,7/31/17 23:55,614,2900, ,SUNSET CLIFFS,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR
175973,8/1/17 0:01,823,5700, ,BATES,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176161,8/1/17 0:01,315,1600, ,CAM DEL RIO NORTH, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
175991,8/1/17 0:01,813,2400, ,UPAS,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
175982,8/1/17 4:15,124,3300, ,TORREY PINES,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
175979,8/1/17 4:50,111,4600, ,SHOSHONI,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR
176107,8/1/17 5:10,931,5300, ,MIRA MESA,BOULEVARD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,
176015,8/1/17 5:40,934,0, ,DEL MAR HEIGHTS,ROAD, ,I-5 NB, ,21453C,VC,RED ARROWDO NOT ENTER INTERSECTION,1,0,
176422,8/1/17 8:26,621,7200, ,LINDA VISTA,ROAD, , , ,21954A,VC,PEDESTRIANS OUTSIDE CROSSWALKS,1,0,
176329,8/1/17 12:00,234,17000, ,OCULTO,COURT, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,
176017,8/1/17 12:29,242,0, ,CAM RUIZ, , ,CAPRICORN,WAY,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,
176024,8/1/17 12:35,813,3200, ,NORTH PARK,WAY, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
176109,8/1/17 12:44,122,1700, ,GRAND,AVENUE, , , ,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,3,0,
175975,8/1/17 14:45,514,2000, ,IMPERIAL,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176014,8/1/17 14:52,315,2200, ,CAM DEL RIO NORTH, , , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,
176060,8/1/17 14:59,432,5200, ,IMPERIAL,AVENUE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,0,0,MISDEMEANOR
176124,8/1/17 15:25,833,4400, ,UNIVERSITY,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
178536,8/1/17 15:39,521,0, ,B,STREET, ,I-5 SB, ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,2,0,MISDEMEANOR
176016,8/1/17 16:00,325,6400, ,NAVAJO,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
176222,8/1/17 16:30,722,0, ,CORONADO,AVENUE, ,SATURN,BOULEVARD,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,
176019,8/1/17 16:32,529,2100, ,03RD,AVENUE, , , ,21461A,VC,FAIL TO OBEY TRAFFIC CONTROL DEVICE,1,0,
175985,8/1/17 16:50,712,100, ,VIA DE SAN YSIDRO,BOULEVARD, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,
175995,8/1/17 17:00,123,1700, ,EAST MISSION BAY,DRIVE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
176003,8/1/17 17:00,611,2800, ,WASP,WAY, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR
175988,8/1/17 17:50,123,4200, ,MISSION BAY,DRIVE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,
176044,8/1/17 17:57,934,0, ,CARMEL CANYON,ROAD, ,CARMEL COUNTRY,ROAD,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,
176020,8/1/17 18:29,524,0, ,08TH,AVENUE, ,G,STREET,21703,VC,FOLLOWING TOO CLOSELY,1,0,
175971,8/1/17 19:00,824,4400, ,EL CAJON,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
176158,8/1/17 19:30,822,6000, ,EL CAJON,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176347,8/1/17 20:40,322,6600, ,CRAWFORD,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
176645,8/1/17 21:51,451,0, ,CHOLLAS,ROAD, ,COLLURA,STREET,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
176008,8/1/17 22:00,521,1500, ,B,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
175992,8/2/17 0:01,315,600, ,CAM DEL RIO SOUTH, , , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR
175990,8/2/17 5:40,813,2300, ,UNIVERSITY,AVENUE, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,0,0,MISDEMEANOR
175989,8/2/17 7:10,517,2500, ,F,STREET, , , ,22450(A),VC,STOP REQUIREMENTS STATE STOP LINE,0,0,MISDEMEANOR
176105,8/2/17 8:40,122,1600, ,OLIVER,AVENUE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,
176559,8/2/17 11:00,612,2600, ,CHATSWORTH,BOULEVARD, , , ,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,1,0,
176041,8/2/17 11:00,627,600, ,UNIVERSITY,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,0,0,
176000,8/2/17 11:15,121,3000, ,OCEAN FRONT,WALK, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176139,8/2/17 11:30,611,3000, ,HANCOCK,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
175997,8/2/17 12:49,114,4700, ,CLAIREMONT,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,MISDEMEANOR
176189,8/2/17 13:30,321,6100, ,MISSION GORGE,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176388,8/2/17 13:30,451,3400, ,COLLEGE,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,
176074,8/2/17 14:22,813,2400, ,DWIGHT,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
176159,8/2/17 15:00,827,5300, ,LEA,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176612,8/2/17 16:00,627,500, ,UNIVERSITY,AVENUE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,
176083,8/2/17 16:32,713,0, ,AIRWAY,ROAD, ,CALIENTE,AVENUE,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,2,0,
176027,8/2/17 16:35,841,0, ,COLLEGE GROVE,DRIVE, ,COLLEGE GROVE,DRIVE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176029,8/2/17 17:30,934,3100, ,DEL MAR HEIGHTS,ROAD, , , ,21703A,VC,FOLLOW TOO CLOSELY,1,0,MISDEMEANOR
176075,8/2/17 17:39,822,4300, ,56TH,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
176054,8/2/17 18:00,112,3400, ,MT ARIANE,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
176092,8/2/17 18:32,115,6100, ,LA JOLLA COLONY,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
176085,8/2/17 18:48,521,0, ,15TH,STREET, ,MARKET,STREET,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,
176413,8/2/17 19:00,436,400,S,MEADOWBROOK,DRIVE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
176211,8/2/17 20:45,122,4500, ,OCEAN,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
176021,8/2/17 20:46,246,11100, ,AFFINITY,COURT, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
175994,8/2/17 21:00,121,2600, ,MISSION,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
175999,8/2/17 21:20,122,4800, ,MISSION BAY,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
176035,8/2/17 21:59,625,4000, ,TAYLOR,STREET, , , ,20002(A),VC,HIT AND RUN,1,0,MISDEMEANOR
176053,8/3/17 0:01,122,3000, ,BUNKER HILL,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
175993,8/3/17 0:41,122,1300, ,DIAMOND,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
177601,8/3/17 4:45,433,5900, ,FEDERAL,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR
176314,8/3/17 5:29,822,6000, ,EL CAJON,BOULEVARD, , , ,21456B,VC,PEDESTRIAN TRAFFIC 'WAIT' SIGN,1,0,
176084,8/3/17 8:25,325,0, ,EL BLANQUERO,PLACE, ,MISSION GORGE,ROAD,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
176117,8/3/17 8:56,935,2700, ,VIA DE LA VALLE, , , , ,21703,VC,FOLLOWING TOO CLOSELY,0,0,
176051,8/3/17 9:36,313,4900, ,SHAWLINE,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
176045,8/3/17 9:45,835,4200, ,JUNIPER,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,
176040,8/3/17 10:18,813,3300, ,GRIM,AVENUE, , , ,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,0,0,
176028,8/3/17 11:20,628,1600, ,NEALE,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
176177,8/3/17 11:32,714,0, ,CAM DE LA PLAZA, ,E,SAN YSIDRO,BOULEVARD,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
176230,8/3/17 13:32,311,0, ,AERO,DRIVE, ,LINDA VISTA,ROAD,21451A,VC,VEHICULAR TRAFFIC GREEN LIGHT,2,0,
176115,8/3/17 13:35,934,5600, ,CARMEL VALLEY,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
176063,8/3/17 14:00,531,2900, ,ZOO,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
176062,8/3/17 14:40,712,200,E,SAN YSIDRO,BOULEVARD, , , ,22101D,VC,OBEDIENCE TO OFFICIAL TRAFFIC CONTROL,0,0,MISDEMEANOR
176216,8/3/17 15:21,721,1700, ,PALM,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,2,0,
176080,8/3/17 15:47,821,6100, ,EL CAJON,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,
176026,8/3/17 15:55,627,1700, ,UNIVERSITY,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
176052,8/3/17 16:05,111,8000, ,LINDA VISTA,ROAD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
176137,8/3/17 17:50,242,9200, ,MIRA MESA,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176056,8/3/17 18:10,937,17100, ,CAM DEL SUR, , , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
176526,8/3/17 20:36,627,0, ,RICHMOND,STREET, ,UNIVERSITY,AVENUE,21954A,VC,PEDESTRIANS OUTSIDE CROSSWALKS,1,0,FELONY
176206,8/3/17 21:14,611,3400, ,SPORTS ARENA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
176036,8/3/17 21:36,827,3900, ,54TH,STREET, , , ,21954A,VC,PEDESTRIANS OUTSIDE CROSSWALKS,1,0,
176043,8/3/17 21:50,313,4500, ,KEARNY VILLA,ROAD, , , ,21451A,VC,VEHICULAR TRAFFIC GREEN LIGHT,1,0,
176221,8/3/17 23:39,242,9400, ,MIRA MESA,BOULEVARD, , , ,22400A,VC,MINIMUM SPEED LAW,0,0,
176179,8/3/17 23:40,516,3300, ,IMPERIAL,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
176091,8/3/17 23:42,443,2000,S,42ND,STREET, , , ,16025A,VC,FAILURE TO EXCHANGE INSURANCE INFORMATION  - VEHICLE ACCIDENT (I),2,0,
176058,8/4/17 0:01,315,1200, ,CAM DEL RIO NORTH, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176097,8/4/17 4:29,311,3300, ,RUFFIN,ROAD, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,
176164,8/4/17 5:50,622,1200, ,MORENA,BOULEVARD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
176130,8/4/17 7:19,614,2900, ,SUNSET CLIFFS,BOULEVARD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,0,0,MISDEMEANOR
176144,8/4/17 8:00,611,3500, ,CAM DEL RIO WEST, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
176096,8/4/17 8:25,327,6300, ,MONTEZUMA,ROAD, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,
176151,8/4/17 8:26,242,9900, ,MERCY,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
176099,8/4/17 10:47,322,5400, ,WARING,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,
176135,8/4/17 12:00,521,1400, ,BROADWAY, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176431,8/4/17 12:11,232,11500, ,CARMEL MTN,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,
176069,8/4/17 12:30,315,1400, ,CAM DEL RIO SOUTH, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR
176229,8/4/17 13:25,627,3500, ,05TH,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
176059,8/4/17 13:30,311,9000, ,AERO,DRIVE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
176055,8/4/17 13:40,931,9400, ,SCRANTON,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176079,8/4/17 14:06,832,4100, ,ORANGE,AVENUE, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,2,0,
176273,8/4/17 14:53,115,9100, ,GENESEE,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,3,0,
176098,8/4/17 14:57,321,0, ,MISSION GORGE,ROAD, ,RAINIER,AVENUE,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,
176100,8/4/17 15:09,322,5700, ,LARAMIE,WAY, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
176120,8/4/17 15:10,627,1000, ,UNIVERSITY,AVENUE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,MISDEMEANOR
176128,8/4/17 15:11,242,11000, ,BLYTHE,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176156,8/4/17 15:40,526,300, ,ASH,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176149,8/4/17 16:49,614,5100, ,BRIGHTON,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
176190,8/4/17 17:15,232,10100, ,RANCHO CARMEL,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176088,8/4/17 17:58,531,2400, ,FLORIDA,DRIVE, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,
176249,8/4/17 18:39,123,2100, ,WEST MISSION BAY,DRIVE, , , ,20002(A),VC,HIT AND RUN,0,0,MISDEMEANOR
176142,8/4/17 20:44,233,9500, ,CARMEL MTN,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
176148,8/4/17 21:00,613,1400, ,SANTA BARBARA,STREET, , , ,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,0,0,
176239,8/4/17 21:30,524,800, ,A,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
176212,8/4/17 21:56,524,1000, ,FRONT,STREET, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,
176090,8/4/17 23:07,723,3000, ,IRIS,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
176082,8/4/17 23:14,242,0, ,CARROLL CANYON,ROAD, ,MAYA LINDA,ROAD,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
176334,8/5/17 0:01,124,2100, ,VALLECITOS, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176288,8/5/17 0:01,611,3700, ,CAM DEL RIO WEST, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176825,8/5/17 0:57,813,3800, ,30TH,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
176068,8/5/17 4:44,529,0, ,05TH,AVENUE, ,HAWTHORN,STREET,22450(A),VC,STOP REQUIREMENTS STATE STOP LINE,1,0,MISDEMEANOR
176064,8/5/17 7:05,511,2200, ,MAIN,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176101,8/5/17 7:14,823,4000, ,60TH,STREET, , , ,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,2,0,
176119,8/5/17 7:15,836,4600, ,HOME,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
176331,8/5/17 9:06,521,1400, ,COMMERCIAL,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
176066,8/5/17 9:26,326,4700, ,COLLEGE,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
177441,8/5/17 10:00,813,4700, ,ARIZONA,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
176303,8/5/17 10:00,122,4200, ,FANUEL,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
176146,8/5/17 12:00,622,1100, ,VIA LAS CUMBRES, , , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,
176188,8/5/17 13:00,124,5500, ,CARDENO,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176143,8/5/17 13:37,233,13300, ,RANCHO PENASQUITOS,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,4,0,
176181,8/5/17 15:26,614,5100, ,VOLTAIRE,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
176078,8/5/17 16:26,825,4800, ,CANTERBURY,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
176094,8/5/17 17:12,326,4700, ,COLLEGE,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
176126,8/5/17 17:44,124,7600, ,FAY,AVENUE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
176093,8/5/17 18:49,431,5900, ,OLD MEMORY,LANE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
176176,8/5/17 18:55,627,1200, ,UNIVERSITY,AVENUE, , , ,21456B,VC,PEDESTRIAN TRAFFIC 'WAIT' SIGN,1,0,
176338,8/5/17 19:20,824,4700, ,49TH,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176111,8/5/17 19:26,122,1800, ,GARNET,AVENUE, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,
176061,8/5/17 19:48,434,8400, ,ENCINITAS,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
176730,8/5/17 20:37,621,1800, ,DAVID,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR
176198,8/5/17 20:55,615,1100, ,ROSECRANS,STREET, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,
176175,8/5/17 21:21,611,4700, ,NORTH HARBOR,DRIVE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,
176152,8/5/17 22:21,122,4400, ,MISSION,BOULEVARD, , , ,21954A,VC,PEDESTRIANS OUTSIDE CROSSWALKS,1,0,
176223,8/5/17 22:52,721,1800, ,PALM,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
